date,moderator,operation_time_minutes
2020-12-06,125,7.55
2020-12-06,125,0.47
2020-12-06,125,2.98
2020-12-06,125,0.62
2020-12-06,125,6.38
2020-12-06,125,0.65
2020-12-06,125,1.55
2020-12-06,125,0.72
2020-12-06,125,0.65
2020-12-06,125,0.7
2020-12-06,125,2.27
2020-12-06,125,0.7
2020-12-06,125,1.08
2020-12-06,125,3.97
2020-12-06,125,0.02
2020-12-06,125,0.58
2020-12-06,125,2.33
2020-12-06,125,9.47
2020-12-06,125,0.28
2020-12-06,125,0.78
2020-12-06,125,0.63
2020-12-06,125,18.87
2020-12-06,125,0.97
2020-12-06,125,1.07
2020-12-06,125,0.32
2020-12-06,125,0.32
2020-12-06,125,1.85
2020-12-06,125,0.02
2020-12-06,125,0.13
2020-12-06,125,1.85
2020-12-06,125,0.7
2020-12-06,125,1.2
2020-12-06,112,5.22
2020-12-06,112,8.07
2020-12-06,112,5.38
2020-12-06,112,4.52
2020-12-06,112,2.17
2020-12-06,112,4.2
2020-12-06,112,3.98
2020-12-06,112,2.48
2020-12-06,112,1.62
2020-12-06,125,5.15
2020-12-06,125,1.27
2020-12-06,125,1.15
2020-12-06,125,0.83
2020-12-06,125,0.45
2020-12-06,125,0.47
2020-12-06,125,0.87
2020-12-06,125,2.4
2020-12-07,187,1.82
2020-12-07,112,4.58
2020-12-07,187,3.98
2020-12-07,112,1.08
2020-12-07,112,0.4
2020-12-07,187,4.27
2020-12-07,112,9.7
2020-12-07,170,0.07
2020-12-07,170,0.72
2020-12-07,170,2.1
2020-12-07,170,1.28
2020-12-07,170,3.03
2020-12-07,170,0.83
2020-12-07,181,2.85
2020-12-07,170,1.03
2020-12-07,181,1.18
2020-12-07,170,0.77
2020-12-07,181,3.05
2020-12-07,170,0.12
2020-12-07,170,2.02
2020-12-07,170,1.38
2020-12-07,181,2.13
2020-12-07,170,0.02
2020-12-07,181,1.32
2020-12-07,170,0.1
2020-12-07,181,0.68
2020-12-07,170,0.15
2020-12-07,170,0.73
2020-12-07,181,0.4
2020-12-07,170,0.98
2020-12-07,181,6.68
2020-12-07,170,5.65
2020-12-07,170,2.48
2020-12-07,181,2.23
2020-12-07,181,0.7
2020-12-07,170,2.82
2020-12-07,181,1.22
2020-12-07,181,0.67
2020-12-07,181,0.85
2020-12-07,170,3.03
2020-12-07,181,2.55
2020-12-07,181,1.72
2020-12-07,181,7.65
2020-12-07,170,6.75
2020-12-07,181,3.45
2020-12-07,181,0.97
2020-12-07,181,1.62
2020-12-07,170,3.13
2020-12-07,181,1.05
2020-12-07,181,5.5
2020-12-07,170,1.58
2020-12-07,170,1.63
2020-12-07,170,2.0
2020-12-07,181,10.63
2020-12-07,170,5.82
2020-12-07,170,2.03
2020-12-07,170,0.77
2020-12-07,181,1.03
2020-12-07,181,0.57
2020-12-07,181,7.23
2020-12-07,170,1.65
2020-12-07,170,0.67
2020-12-07,170,5.63
2020-12-07,181,2.7
2020-12-07,170,4.7
2020-12-07,181,0.53
2020-12-07,181,7.32
2020-12-07,170,0.82
2020-12-07,181,0.38
2020-12-07,181,1.78
2020-12-07,181,1.23
2020-12-07,181,0.7
2020-12-07,181,2.0
2020-12-07,170,3.18
2020-12-07,181,3.77
2020-12-07,170,1.38
2020-12-07,181,0.17
2020-12-07,181,5.35
2020-12-07,170,0.93
2020-12-07,170,1.07
2020-12-07,170,1.32
2020-12-07,170,0.47
2020-12-07,181,1.13
2020-12-07,170,3.02
2020-12-07,181,1.9
2020-12-07,181,3.23
2020-12-07,170,0.03
2020-12-07,170,1.38
2020-12-07,170,2.12
2020-12-07,181,6.75
2020-12-07,170,1.6
2020-12-07,170,0.18
2020-12-07,170,0.25
2020-12-07,187,5.88
2020-12-07,187,7.32
2020-12-07,112,4.75
2020-12-07,187,0.97
2020-12-07,187,1.08
2020-12-07,187,3.37
2020-12-07,112,2.38
2020-12-07,187,1.4
2020-12-07,187,0.77
2020-12-07,187,2.67
2020-12-07,112,0.48
2020-12-07,112,1.3
2020-12-07,112,1.15
2020-12-07,112,2.67
2020-12-07,187,2.15
2020-12-07,112,2.02
2020-12-07,187,7.58
2020-12-07,112,5.22
2020-12-07,112,2.02
2020-12-07,187,4.32
2020-12-07,112,1.77
2020-12-07,112,4.02
2020-12-07,187,1.17
2020-12-07,187,6.48
2020-12-07,112,6.17
2020-12-07,112,0.32
2020-12-07,187,0.38
2020-12-07,112,1.42
2020-12-07,187,1.3
2020-12-07,187,1.57
2020-12-07,112,1.63
2020-12-07,187,1.2
2020-12-07,112,0.8
2020-12-07,112,3.32
2020-12-07,112,0.63
2020-12-07,112,2.3
2020-12-07,187,1.82
2020-12-07,187,1.37
2020-12-07,187,2.83
2020-12-07,112,1.02
2020-12-07,112,5.43
2020-12-07,112,0.18
2020-12-07,187,1.3
2020-12-07,187,0.68
2020-12-07,187,1.77
2020-12-07,112,1.18
2020-12-07,187,2.57
2020-12-07,112,3.8
2020-12-07,187,0.92
2020-12-07,187,3.15
2020-12-07,187,1.12
2020-12-07,187,2.0
2020-12-07,187,0.02
2020-12-07,187,0.12
2020-12-07,187,2.63
2020-12-07,187,0.58
2020-12-07,187,1.1
2020-12-07,187,0.9
2020-12-07,112,12.7
2020-12-07,187,3.88
2020-12-07,187,2.55
2020-12-07,187,0.58
2020-12-07,187,0.57
2020-12-07,187,2.65
2020-12-07,112,5.87
2020-12-07,187,2.87
2020-12-07,187,2.77
2020-12-07,187,0.52
2020-12-07,112,1.53
2020-12-07,187,0.02
2020-12-07,187,0.77
2020-12-07,187,0.5
2020-12-07,112,0.67
2020-12-07,187,1.48
2020-12-07,112,0.6
2020-12-07,112,1.93
2020-12-07,112,1.3
2020-12-07,181,1.98
2020-12-07,187,2.33
2020-12-07,112,1.0
2020-12-07,112,0.42
2020-12-07,181,3.08
2020-12-07,181,1.15
2020-12-07,181,4.53
2020-12-07,181,5.02
2020-12-07,181,1.63
2020-12-07,181,1.75
2020-12-07,181,0.68
2020-12-07,181,3.73
2020-12-07,181,5.53
2020-12-07,181,1.33
2020-12-07,181,4.37
2020-12-07,181,2.8
2020-12-07,181,1.55
2020-12-07,181,0.87
2020-12-07,181,1.62
2020-12-07,181,1.58
2020-12-07,181,10.28
2020-12-07,181,0.75
2020-12-07,181,0.65
2020-12-07,181,0.4
2020-12-07,181,0.12
2020-12-07,181,0.95
2020-12-07,181,1.78
2020-12-07,181,3.07
2020-12-07,187,11.57
2020-12-07,187,1.25
2020-12-07,187,1.35
2020-12-07,187,4.42
2020-12-07,187,8.28
2020-12-07,149,0.1
2020-12-07,187,8.22
2020-12-07,149,3.3
2020-12-07,149,4.62
2020-12-07,149,0.53
2020-12-07,187,6.68
2020-12-07,149,1.85
2020-12-07,149,2.02
2020-12-07,149,3.75
2020-12-07,187,1.53
2020-12-07,187,2.03
2020-12-07,187,5.63
2020-12-07,149,1.38
2020-12-07,149,1.93
2020-12-07,149,4.6
2020-12-07,187,5.02
2020-12-07,149,1.68
2020-12-07,149,4.72
2020-12-07,187,3.25
2020-12-07,187,2.77
2020-12-07,149,2.02
2020-12-07,187,1.72
2020-12-07,175,17.0
2020-12-07,187,3.35
2020-12-07,187,4.55
2020-12-07,187,2.97
2020-12-07,175,1.47
2020-12-07,175,0.6
2020-12-07,175,1.18
2020-12-07,175,0.93
2020-12-07,175,1.58
2020-12-07,175,0.3
2020-12-07,175,0.27
2020-12-07,175,1.35
2020-12-07,112,2.47
2020-12-07,112,4.08
2020-12-07,112,1.7
2020-12-07,112,5.23
2020-12-07,112,9.63
2020-12-07,112,1.82
2020-12-07,112,2.52
2020-12-07,112,3.62
2020-12-07,112,1.63
2020-12-07,112,2.07
2020-12-07,112,4.3
2020-12-07,112,3.78
2020-12-07,112,2.37
2020-12-07,112,2.45
2020-12-07,112,5.25
2020-12-07,175,13.85
2020-12-07,175,6.3
2020-12-07,175,1.8
2020-12-07,175,2.52
2020-12-07,175,2.42
2020-12-07,175,3.63
2020-12-07,175,3.8
2020-12-07,175,2.38
2020-12-08,188,1.27
2020-12-08,112,0.9
2020-12-08,180,0.8
2020-12-08,180,0.55
2020-12-08,180,0.05
2020-12-08,170,0.87
2020-12-08,170,1.62
2020-12-08,170,0.67
2020-12-08,112,2.0
2020-12-08,170,1.57
2020-12-08,170,4.5
2020-12-08,170,0.18
2020-12-08,170,2.3
2020-12-08,170,1.7
2020-12-08,170,0.92
2020-12-08,170,0.95
2020-12-08,170,1.2
2020-12-08,170,1.95
2020-12-08,170,1.52
2020-12-08,170,0.53
2020-12-08,170,4.35
2020-12-08,170,2.42
2020-12-08,170,3.78
2020-12-08,170,1.25
2020-12-08,170,1.37
2020-12-08,170,1.68
2020-12-08,170,1.22
2020-12-08,170,2.1
2020-12-08,170,9.67
2020-12-08,170,0.67
2020-12-08,170,1.43
2020-12-08,170,0.92
2020-12-08,112,2.15
2020-12-08,112,2.62
2020-12-08,170,0.68
2020-12-08,170,7.88
2020-12-08,112,0.75
2020-12-08,112,1.7
2020-12-08,112,1.82
2020-12-08,146,4.37
2020-12-08,112,1.17
2020-12-08,112,1.4
2020-12-08,170,0.97
2020-12-08,112,4.63
2020-12-08,146,2.85
2020-12-08,170,2.47
2020-12-08,146,1.08
2020-12-08,146,0.45
2020-12-08,146,11.0
2020-12-08,112,4.67
2020-12-08,170,0.22
2020-12-08,170,0.95
2020-12-08,112,1.22
2020-12-08,170,0.08
2020-12-08,170,1.52
2020-12-08,112,1.75
2020-12-08,170,0.97
2020-12-08,112,2.38
2020-12-08,170,2.1
2020-12-08,170,0.02
2020-12-08,170,0.48
2020-12-08,112,0.53
2020-12-08,146,11.27
2020-12-08,170,0.93
2020-12-08,170,1.27
2020-12-08,170,0.25
2020-12-08,170,0.97
2020-12-08,170,1.78
2020-12-08,112,0.42
2020-12-08,112,1.02
2020-12-08,112,0.65
2020-12-08,170,4.67
2020-12-08,112,2.55
2020-12-08,112,0.02
2020-12-08,112,0.02
2020-12-08,112,1.37
2020-12-08,112,0.5
2020-12-08,170,1.15
2020-12-08,112,2.72
2020-12-08,146,6.97
2020-12-08,170,1.28
2020-12-08,112,1.68
2020-12-08,170,5.17
2020-12-08,112,4.63
2020-12-08,112,2.1
2020-12-08,146,0.98
2020-12-08,170,0.42
2020-12-08,146,4.5
2020-12-08,170,0.78
2020-12-08,112,2.3
2020-12-08,170,0.6
2020-12-08,170,0.35
2020-12-08,170,0.53
2020-12-08,170,5.07
2020-12-08,112,1.0
2020-12-08,112,1.12
2020-12-08,146,1.03
2020-12-08,112,5.25
2020-12-08,146,8.37
2020-12-08,170,2.1
2020-12-08,170,1.43
2020-12-08,112,1.1
2020-12-08,170,0.8
2020-12-08,112,0.78
2020-12-08,170,1.73
2020-12-08,112,1.27
2020-12-08,170,5.13
2020-12-08,170,1.52
2020-12-08,112,0.95
2020-12-08,112,1.03
2020-12-08,112,3.12
2020-12-08,112,1.28
2020-12-08,112,0.67
2020-12-08,170,0.4
2020-12-08,170,7.08
2020-12-08,112,0.73
2020-12-08,112,0.75
2020-12-08,112,4.02
2020-12-08,112,0.73
2020-12-08,112,1.12
2020-12-08,112,1.68
2020-12-08,170,1.13
2020-12-08,170,0.95
2020-12-08,170,0.73
2020-12-08,170,1.57
2020-12-08,170,1.23
2020-12-08,170,1.12
2020-12-08,170,0.78
2020-12-08,112,0.65
2020-12-08,170,1.68
2020-12-08,112,1.93
2020-12-08,170,2.95
2020-12-08,112,4.15
2020-12-08,170,4.73
2020-12-08,112,3.82
2020-12-08,170,4.47
2020-12-08,112,0.82
2020-12-08,112,2.52
2020-12-08,112,1.98
2020-12-08,170,0.85
2020-12-08,170,0.73
2020-12-08,112,1.48
2020-12-08,170,0.67
2020-12-08,170,0.62
2020-12-08,112,6.13
2020-12-08,170,1.48
2020-12-08,170,2.2
2020-12-08,170,0.65
2020-12-08,170,3.15
2020-12-08,112,1.02
2020-12-08,112,0.63
2020-12-08,112,1.37
2020-12-08,170,7.53
2020-12-08,112,0.57
2020-12-08,112,0.5
2020-12-08,112,0.8
2020-12-08,112,0.8
2020-12-08,112,4.63
2020-12-08,112,2.07
2020-12-08,112,0.77
2020-12-08,112,0.73
2020-12-08,170,1.3
2020-12-08,112,0.7
2020-12-08,112,1.28
2020-12-08,170,1.13
2020-12-08,112,1.88
2020-12-08,170,6.38
2020-12-08,112,2.5
2020-12-08,112,3.47
2020-12-08,170,0.95
2020-12-08,170,0.63
2020-12-08,112,2.78
2020-12-08,170,0.5
2020-12-08,170,2.58
2020-12-08,112,0.7
2020-12-08,170,1.05
2020-12-08,112,3.88
2020-12-08,170,0.05
2020-12-08,170,1.68
2020-12-08,170,0.83
2020-12-08,170,0.52
2020-12-08,170,0.25
2020-12-08,170,0.57
2020-12-08,112,0.28
2020-12-08,112,0.67
2020-12-08,170,0.15
2020-12-08,170,0.17
2020-12-08,112,1.35
2020-12-08,112,0.83
2020-12-08,170,1.03
2020-12-08,170,0.65
2020-12-08,112,0.33
2020-12-08,170,0.37
2020-12-08,112,0.38
2020-12-08,170,0.15
2020-12-08,112,0.95
2020-12-08,112,0.37
2020-12-08,112,3.82
2020-12-08,112,0.77
2020-12-08,112,0.48
2020-12-08,112,0.43
2020-12-08,112,3.42
2020-12-08,112,3.32
2020-12-08,170,1.08
2020-12-08,170,0.12
2020-12-08,170,0.68
2020-12-08,112,0.55
2020-12-08,170,1.95
2020-12-08,112,3.02
2020-12-08,170,0.23
2020-12-08,170,0.45
2020-12-08,170,1.08
2020-12-08,112,4.48
2020-12-08,170,2.03
2020-12-08,170,7.25
2020-12-08,112,0.83
2020-12-08,112,1.5
2020-12-08,112,2.85
2020-12-08,112,1.22
2020-12-08,170,0.3
2020-12-08,170,0.57
2020-12-08,170,0.17
2020-12-08,153,6.05
2020-12-08,170,0.32
2020-12-08,112,0.35
2020-12-08,170,0.08
2020-12-08,170,0.18
2020-12-08,112,0.47
2020-12-08,170,0.67
2020-12-08,112,4.55
2020-12-08,170,0.27
2020-12-08,170,2.05
2020-12-08,170,1.87
2020-12-08,112,0.08
2020-12-08,112,0.72
2020-12-08,170,0.07
2020-12-08,170,0.77
2020-12-08,112,0.62
2020-12-08,170,0.52
2020-12-08,112,0.48
2020-12-08,170,0.23
2020-12-08,170,0.82
2020-12-08,112,1.75
2020-12-08,170,0.75
2020-12-08,170,0.37
2020-12-08,170,0.52
2020-12-08,112,0.8
2020-12-08,170,0.32
2020-12-08,112,1.28
2020-12-08,112,0.37
2020-12-08,112,0.77
2020-12-08,112,2.83
2020-12-08,112,0.72
2020-12-08,112,3.05
2020-12-08,112,4.13
2020-12-08,112,0.92
2020-12-08,112,1.47
2020-12-08,112,3.57
2020-12-08,112,1.67
2020-12-08,112,4.62
2020-12-08,112,0.58
2020-12-08,112,0.77
2020-12-08,112,0.32
2020-12-08,112,1.97
2020-12-08,112,0.42
2020-12-08,112,0.27
2020-12-08,112,0.92
2020-12-08,112,0.45
2020-12-08,112,0.38
2020-12-08,112,0.45
2020-12-08,112,0.63
2020-12-08,112,0.47
2020-12-08,112,1.9
2020-12-08,112,0.52
2020-12-08,112,0.83
2020-12-08,112,2.78
2020-12-08,112,0.02
2020-12-08,112,2.83
2020-12-08,112,2.32
2020-12-08,112,0.3
2020-12-08,112,4.05
2020-12-08,112,0.02
2020-12-08,112,0.07
2020-12-08,112,0.32
2020-12-08,112,0.48
2020-12-08,112,0.4
2020-12-08,153,0.25
2020-12-08,112,0.18
2020-12-08,112,3.43
2020-12-08,112,0.53
2020-12-08,112,0.4
2020-12-08,112,0.4
2020-12-08,112,1.47
2020-12-08,153,0.23
2020-12-08,153,1.03
2020-12-08,153,0.32
2020-12-08,153,0.58
2020-12-08,153,1.4
2020-12-08,153,0.43
2020-12-08,153,0.67
2020-12-08,153,0.58
2020-12-08,153,0.3
2020-12-08,103,6.07
2020-12-08,103,2.05
2020-12-08,103,0.82
2020-12-08,103,3.12
2020-12-08,103,2.0
2020-12-08,103,0.58
2020-12-08,103,1.05
2020-12-08,103,1.12
2020-12-08,103,0.07
2020-12-08,103,5.23
2020-12-08,188,0.53
2020-12-08,188,1.33
2020-12-08,188,0.62
2020-12-08,103,1.5
2020-12-08,188,0.18
2020-12-08,188,0.28
2020-12-08,188,0.23
2020-12-08,188,0.82
2020-12-08,103,2.75
2020-12-08,188,2.52
2020-12-08,188,0.02
2020-12-08,103,1.45
2020-12-08,188,1.38
2020-12-08,188,0.05
2020-12-08,188,0.12
2020-12-08,188,0.25
2020-12-08,188,1.08
2020-12-08,188,1.17
2020-12-08,103,1.22
2020-12-08,188,1.67
2020-12-08,103,2.1
2020-12-08,188,1.27
2020-12-08,188,1.3
2020-12-08,103,7.22
2020-12-08,188,0.92
2020-12-08,188,0.1
2020-12-08,188,2.03
2020-12-08,188,1.63
2020-12-08,188,0.33
2020-12-08,188,1.32
2020-12-08,103,2.15
2020-12-08,188,0.1
2020-12-08,188,0.65
2020-12-08,188,1.8
2020-12-08,103,2.82
2020-12-08,188,1.9
2020-12-08,103,0.17
2020-12-08,188,1.97
2020-12-08,103,1.7
2020-12-08,103,3.92
2020-12-08,188,1.42
2020-12-08,188,0.97
2020-12-08,188,1.93
2020-12-08,103,4.05
2020-12-08,188,7.4
2020-12-08,103,0.8
2020-12-08,103,1.53
2020-12-08,103,1.87
2020-12-08,188,1.77
2020-12-08,103,1.92
2020-12-08,188,2.93
2020-12-08,103,3.48
2020-12-08,188,0.77
2020-12-08,188,1.13
2020-12-08,103,1.48
2020-12-08,188,1.07
2020-12-08,188,1.12
2020-12-08,103,1.48
2020-12-08,188,0.45
2020-12-08,188,0.93
2020-12-08,103,8.98
2020-12-08,188,1.13
2020-12-08,188,3.1
2020-12-08,188,2.12
2020-12-08,188,0.07
2020-12-08,188,14.85
2020-12-08,103,2.68
2020-12-08,188,3.25
2020-12-08,188,0.87
2020-12-08,188,0.15
2020-12-08,188,3.47
2020-12-08,188,1.27
2020-12-08,188,4.07
2020-12-08,103,1.12
2020-12-08,103,5.47
2020-12-08,103,0.08
2020-12-08,103,1.9
2020-12-08,103,1.4
2020-12-08,103,1.73
2020-12-08,103,4.78
2020-12-08,188,1.88
2020-12-08,188,2.03
2020-12-08,103,5.73
2020-12-08,188,1.02
2020-12-08,188,4.9
2020-12-08,103,1.7
2020-12-08,188,1.07
2020-12-08,188,4.5
2020-12-08,103,4.77
2020-12-08,188,0.03
2020-12-08,188,0.27
2020-12-08,188,0.68
2020-12-08,103,2.22
2020-12-08,188,0.7
2020-12-08,188,0.85
2020-12-08,188,0.18
2020-12-08,103,1.13
2020-12-08,188,0.23
2020-12-08,188,1.73
2020-12-08,103,0.88
2020-12-08,103,1.1
2020-12-08,188,0.83
2020-12-08,188,3.18
2020-12-08,103,3.08
2020-12-08,188,0.05
2020-12-08,103,0.18
2020-12-08,188,2.95
2020-12-08,103,1.58
2020-12-08,188,1.4
2020-12-08,188,1.13
2020-12-08,188,1.28
2020-12-08,188,4.32
2020-12-08,103,0.12
2020-12-08,103,2.9
2020-12-08,188,0.33
2020-12-08,103,1.58
2020-12-08,188,0.45
2020-12-08,188,1.02
2020-12-08,103,1.57
2020-12-08,188,1.65
2020-12-08,103,2.72
2020-12-08,188,0.13
2020-12-08,188,0.1
2020-12-08,188,0.27
2020-12-08,188,0.1
2020-12-08,188,0.07
2020-12-08,188,0.4
2020-12-08,188,0.97
2020-12-08,188,0.57
2020-12-08,103,3.77
2020-12-08,188,1.0
2020-12-08,188,0.02
2020-12-08,188,0.03
2020-12-08,103,1.27
2020-12-08,103,1.33
2020-12-08,103,1.25
2020-12-08,180,0.53
2020-12-08,180,0.78
2020-12-08,180,0.42
2020-12-08,180,2.33
2020-12-08,180,0.07
2020-12-08,180,0.03
2020-12-08,180,0.35
2020-12-08,180,3.52
2020-12-08,180,0.02
2020-12-08,180,0.9
2020-12-08,180,0.68
2020-12-08,180,2.82
2020-12-08,180,1.45
2020-12-08,180,0.2
2020-12-08,180,0.08
2020-12-08,180,2.35
2020-12-08,180,0.85
2020-12-08,180,2.85
2020-12-08,180,1.38
2020-12-08,180,0.18
2020-12-08,180,0.22
2020-12-08,180,0.93
2020-12-08,180,2.82
2020-12-08,180,1.12
2020-12-08,180,0.57
2020-12-08,180,0.53
2020-12-08,180,0.35
2020-12-08,180,4.23
2020-12-08,180,0.05
2020-12-08,180,3.5
2020-12-08,180,0.25
2020-12-08,180,5.95
2020-12-08,180,0.2
2020-12-08,180,9.57
2020-12-08,180,3.55
2020-12-08,180,0.2
2020-12-08,180,0.22
2020-12-08,180,0.33
2020-12-08,180,0.17
2020-12-08,180,0.85
2020-12-08,180,0.23
2020-12-08,180,2.97
2020-12-08,180,0.03
2020-12-08,180,0.02
2020-12-08,180,0.55
2020-12-08,180,1.67
2020-12-08,180,3.0
2020-12-08,180,0.67
2020-12-08,180,0.17
2020-12-08,180,0.83
2020-12-08,180,3.1
2020-12-08,180,0.15
2020-12-08,180,0.02
2020-12-08,180,0.03
2020-12-08,180,2.4
2020-12-08,180,1.3
2020-12-08,180,0.5
2020-12-08,180,1.02
2020-12-08,180,0.17
2020-12-08,180,0.58
2020-12-08,180,0.47
2020-12-08,180,2.48
2020-12-08,180,0.03
2020-12-08,180,1.08
2020-12-08,180,0.38
2020-12-08,180,0.2
2020-12-08,180,0.5
2020-12-08,188,1.28
2020-12-08,188,5.77
2020-12-08,188,0.62
2020-12-08,188,0.1
2020-12-08,188,0.68
2020-12-08,188,0.15
2020-12-08,188,0.18
2020-12-08,188,0.58
2020-12-08,188,1.08
2020-12-08,188,0.63
2020-12-08,188,0.27
2020-12-08,188,0.25
2020-12-08,188,0.78
2020-12-08,188,0.18
2020-12-08,188,0.6
2020-12-08,188,0.7
2020-12-08,188,0.63
2020-12-08,188,1.03
2020-12-08,188,4.47
2020-12-08,188,0.42
2020-12-08,188,0.48
2020-12-08,188,0.43
2020-12-08,188,0.27
2020-12-08,188,0.27
2020-12-08,188,0.27
2020-12-08,188,0.22
2020-12-08,188,0.97
2020-12-08,188,0.17
2020-12-08,188,0.5
2020-12-08,188,0.35
2020-12-08,188,0.15
2020-12-08,188,0.72
2020-12-08,188,2.12
2020-12-08,188,0.02
2020-12-08,188,0.25
2020-12-08,188,0.2
2020-12-08,188,0.08
2020-12-08,188,1.12
2020-12-08,188,0.68
2020-12-08,188,0.17
2020-12-08,188,0.72
2020-12-08,188,0.3
2020-12-08,188,1.08
2020-12-08,188,0.55
2020-12-08,188,0.1
2020-12-08,188,0.33
2020-12-08,188,0.07
2020-12-08,188,0.32
2020-12-08,188,0.38
2020-12-08,188,2.95
2020-12-08,188,0.02
2020-12-08,188,0.02
2020-12-08,188,0.05
2020-12-08,188,1.3
2020-12-08,188,0.88
2020-12-08,188,0.58
2020-12-08,188,1.02
2020-12-08,188,1.73
2020-12-08,188,0.58
2020-12-08,188,0.18
2020-12-08,188,0.47
2020-12-08,188,0.5
2020-12-08,188,1.97
2020-12-08,188,0.88
2020-12-08,188,0.43
2020-12-08,188,3.05
2020-12-08,188,0.62
2020-12-08,188,0.4
2020-12-08,188,1.18
2020-12-08,188,2.38
2020-12-08,188,3.18
2020-12-08,188,0.72
2020-12-08,188,0.82
2020-12-08,188,0.97
2020-12-08,188,0.62
2020-12-08,188,0.65
2020-12-08,188,0.65
2020-12-08,188,0.4
2020-12-08,188,2.27
2020-12-08,188,0.08
2020-12-08,188,0.38
2020-12-08,188,0.32
2020-12-08,188,1.68
2020-12-08,188,0.17
2020-12-08,188,0.3
2020-12-08,188,0.52
2020-12-08,188,0.37
2020-12-08,188,0.47
2020-12-08,188,1.47
2020-12-08,188,0.38
2020-12-08,188,0.62
2020-12-08,188,0.48
2020-12-08,188,0.38
2020-12-08,188,0.18
2020-12-08,180,1.58
2020-12-08,188,0.37
2020-12-08,188,0.85
2020-12-08,188,2.87
2020-12-08,180,2.65
2020-12-08,180,0.03
2020-12-08,188,0.03
2020-12-08,188,0.6
2020-12-08,188,0.88
2020-12-08,180,0.62
2020-12-08,180,0.8
2020-12-08,180,0.75
2020-12-08,180,1.65
2020-12-08,180,0.85
2020-12-08,180,2.63
2020-12-08,180,0.02
2020-12-08,180,0.9
2020-12-08,180,0.5
2020-12-08,180,1.78
2020-12-08,180,0.68
2020-12-08,180,4.67
2020-12-08,180,0.85
2020-12-08,180,4.72
2020-12-08,180,0.8
2020-12-08,180,0.4
2020-12-08,187,2.23
2020-12-08,187,11.53
2020-12-08,187,14.72
2020-12-08,187,3.28
2020-12-08,187,1.75
2020-12-08,187,5.43
2020-12-08,187,4.75
2020-12-08,187,5.8
2020-12-08,187,3.17
2020-12-08,187,8.33
2020-12-08,187,8.03
2020-12-08,187,6.32
2020-12-08,187,8.12
2020-12-08,187,2.07
2020-12-08,187,1.27
2020-12-08,187,5.58
2020-12-08,153,2.37
2020-12-08,153,0.47
2020-12-08,153,12.12
2020-12-08,153,10.05
2020-12-08,153,2.67
2020-12-08,153,1.68
2020-12-08,153,0.62
2020-12-08,153,5.62
2020-12-08,153,5.03
2020-12-08,153,9.8
2020-12-08,153,1.08
2020-12-08,153,0.47
2020-12-08,153,6.0
2020-12-08,153,0.45
2020-12-08,153,0.37
2020-12-08,153,0.6
2020-12-08,180,4.85
2020-12-08,180,1.2
2020-12-08,180,0.73
2020-12-08,180,1.58
2020-12-08,180,0.95
2020-12-08,180,3.45
2020-12-08,180,2.05
2020-12-08,180,1.5
2020-12-08,180,0.78
2020-12-08,180,1.53
2020-12-09,181,3.4
2020-12-09,181,1.18
2020-12-09,181,6.02
2020-12-09,181,6.8
2020-12-09,181,1.38
2020-12-09,181,1.5
2020-12-09,181,8.25
2020-12-09,181,0.57
2020-12-09,181,3.57
2020-12-09,181,1.2
2020-12-09,181,2.37
2020-12-09,181,1.73
2020-12-09,181,1.65
2020-12-09,181,1.82
2020-12-09,181,1.12
2020-12-09,181,2.17
2020-12-09,181,1.67
2020-12-09,181,1.92
2020-12-09,181,0.27
2020-12-09,181,2.15
2020-12-09,181,5.52
2020-12-09,181,0.77
2020-12-09,181,1.28
2020-12-09,181,0.32
2020-12-09,181,0.6
2020-12-09,181,1.1
2020-12-09,181,4.12
2020-12-09,112,1.2
2020-12-09,181,1.58
2020-12-09,112,1.5
2020-12-09,181,0.02
2020-12-09,181,1.18
2020-12-09,181,1.1
2020-12-09,112,9.28
2020-12-09,181,0.7
2020-12-09,181,1.02
2020-12-09,181,1.0
2020-12-09,181,1.23
2020-12-09,181,1.02
2020-12-09,181,1.2
2020-12-09,112,3.85
2020-12-09,181,2.83
2020-12-09,112,3.45
2020-12-09,181,1.25
2020-12-09,181,0.88
2020-12-09,181,2.53
2020-12-09,112,2.47
2020-12-09,181,2.95
2020-12-09,112,0.65
2020-12-09,112,4.08
2020-12-09,181,3.55
2020-12-09,112,1.32
2020-12-09,181,0.98
2020-12-09,112,0.72
2020-12-09,112,2.65
2020-12-09,181,1.07
2020-12-09,181,1.47
2020-12-09,181,0.48
2020-12-09,112,0.55
2020-12-09,112,1.52
2020-12-09,181,1.3
2020-12-09,112,1.35
2020-12-09,181,0.57
2020-12-09,112,0.48
2020-12-09,112,0.18
2020-12-09,112,0.35
2020-12-09,112,0.8
2020-12-09,112,1.77
2020-12-09,112,1.12
2020-12-09,112,3.15
2020-12-09,112,8.83
2020-12-09,181,1.78
2020-12-09,181,0.72
2020-12-09,112,2.0
2020-12-09,181,1.8
2020-12-09,181,3.1
2020-12-09,181,0.02
2020-12-09,112,3.35
2020-12-09,112,3.3
2020-12-09,181,1.12
2020-12-09,181,1.63
2020-12-09,181,0.57
2020-12-09,112,7.08
2020-12-09,181,0.6
2020-12-09,181,3.52
2020-12-09,181,1.25
2020-12-09,181,1.33
2020-12-09,181,4.68
2020-12-09,112,0.62
2020-12-09,112,0.95
