date,moderator,operation_time_minutes
2020-11-28,186,0.42
2020-11-28,117,2.3
2020-11-28,186,0.92
2020-11-28,186,1.25
2020-11-28,117,1.67
2020-11-28,186,1.63
2020-11-28,186,4.42
2020-11-28,117,2.62
2020-11-28,186,2.77
2020-11-28,117,2.25
2020-11-28,186,7.5
2020-11-28,117,2.67
2020-11-28,117,1.02
2020-11-28,117,1.07
2020-11-28,117,2.3
2020-11-28,186,3.33
2020-11-28,117,0.52
2020-11-28,186,2.03
2020-11-28,117,0.53
2020-11-28,117,3.08
2020-11-28,186,2.48
2020-11-28,186,3.55
2020-11-28,117,0.5
2020-11-28,117,0.63
2020-11-28,186,2.85
2020-11-28,186,5.37
2020-11-28,186,1.23
2020-11-28,186,1.95
2020-11-28,117,1.47
2020-11-28,117,0.52
2020-11-28,186,2.78
2020-11-28,117,0.57
2020-11-28,186,1.7
2020-11-28,186,1.95
2020-11-28,186,1.1
2020-11-28,186,1.3
2020-11-28,186,0.28
2020-11-28,186,0.77
2020-11-28,186,0.78
2020-11-28,186,0.35
2020-11-28,186,2.5
2020-11-28,186,0.5
2020-11-28,186,1.13
2020-11-28,186,0.67
2020-11-28,186,1.68
2020-11-28,186,1.58
2020-11-28,186,1.33
2020-11-28,186,1.15
2020-11-28,186,0.65
2020-11-29,176,0.53
2020-11-29,172,0.73
2020-11-29,176,0.55
2020-11-29,172,0.97
2020-11-29,186,2.32
2020-11-29,176,1.15
2020-11-29,164,1.28
2020-11-29,164,0.65
2020-11-29,164,1.48
2020-11-29,172,5.33
2020-11-29,164,3.88
2020-11-29,176,1.62
2020-11-29,176,2.83
2020-11-29,172,1.52
2020-11-29,172,3.42
2020-11-29,172,0.62
2020-11-29,172,3.55
2020-11-29,136,1.07
2020-11-29,176,2.67
2020-11-29,176,0.73
2020-11-29,172,1.97
2020-11-29,172,1.33
2020-11-29,176,1.73
2020-11-29,172,0.95
2020-11-29,172,1.92
2020-11-29,164,2.67
2020-11-29,164,4.12
2020-11-29,136,0.77
2020-11-29,164,0.83
2020-11-29,164,2.63
2020-11-29,136,2.85
2020-11-29,136,0.33
2020-11-29,172,3.08
2020-11-29,164,0.22
2020-11-29,164,3.37
2020-11-29,172,0.75
2020-11-29,136,1.03
2020-11-29,172,1.57
2020-11-29,136,3.45
2020-11-29,136,1.55
2020-11-29,186,3.2
2020-11-29,172,0.95
2020-11-29,164,1.17
2020-11-29,186,2.65
2020-11-29,121,0.85
2020-11-29,164,0.73
2020-11-29,152,4.3
2020-11-29,172,2.17
2020-11-29,164,3.3
2020-11-29,172,0.03
2020-11-29,172,1.02
2020-11-29,164,0.57
2020-11-29,172,2.67
2020-11-29,136,4.22
2020-11-29,152,3.73
2020-11-29,164,2.6
2020-11-29,172,1.42
2020-11-29,136,1.28
2020-11-29,152,1.57
2020-11-29,172,1.35
2020-11-29,164,4.8
2020-11-29,172,12.65
2020-11-29,152,0.65
2020-11-29,152,1.28
2020-11-29,152,1.9
2020-11-29,152,6.08
2020-11-29,164,4.12
2020-11-29,164,0.97
2020-11-29,152,2.6
2020-11-29,164,3.87
2020-11-29,172,1.65
2020-11-29,172,1.38
2020-11-29,172,0.92
2020-11-29,136,3.0
2020-11-29,136,0.35
2020-11-29,164,2.13
2020-11-29,136,4.25
2020-11-29,172,0.95
2020-11-29,172,1.23
2020-11-29,164,3.02
2020-11-29,152,2.6
2020-11-29,172,1.97
2020-11-29,172,1.85
2020-11-29,164,4.33
2020-11-29,152,2.12
2020-11-29,164,1.33
2020-11-29,164,4.9
2020-11-29,172,1.82
2020-11-29,152,0.95
2020-11-29,152,2.97
2020-11-29,176,0.08
2020-11-29,164,2.8
2020-11-29,176,0.38
2020-11-29,152,6.85
2020-11-29,152,3.9
2020-11-29,164,1.58
2020-11-29,164,1.33
2020-11-29,164,0.58
2020-11-29,164,3.48
2020-11-29,152,0.58
2020-11-29,172,1.7
2020-11-29,111,1.08
2020-11-29,152,4.65
2020-11-29,176,0.58
2020-11-29,111,0.28
2020-11-29,164,5.9
2020-11-29,111,7.18
2020-11-29,172,1.68
2020-11-29,176,1.07
2020-11-29,172,1.25
2020-11-29,176,0.92
2020-11-29,172,3.37
2020-11-29,164,1.62
2020-11-29,164,0.8
2020-11-29,172,0.4
2020-11-29,152,3.18
2020-11-29,172,0.23
2020-11-29,176,1.17
2020-11-29,164,6.9
2020-11-29,164,2.15
2020-11-29,172,1.02
2020-11-29,176,2.15
2020-11-29,164,1.17
2020-11-29,111,0.85
2020-11-29,164,2.72
2020-11-29,111,0.88
2020-11-29,164,2.45
2020-11-29,176,1.08
2020-11-29,152,3.33
2020-11-29,164,1.32
2020-11-29,111,1.6
2020-11-29,111,2.03
2020-11-29,176,0.4
2020-11-29,176,2.48
2020-11-29,164,2.2
2020-11-29,111,1.92
2020-11-29,176,0.13
2020-11-29,164,1.98
2020-11-29,111,1.83
2020-11-29,176,2.62
2020-11-29,152,5.25
2020-11-29,164,7.45
2020-11-29,176,0.52
2020-11-29,111,3.13
2020-11-29,176,0.42
2020-11-29,111,1.03
2020-11-29,176,0.12
2020-11-29,176,0.92
2020-11-29,111,1.08
2020-11-29,152,2.83
2020-11-29,164,1.38
2020-11-29,176,0.73
2020-11-29,111,0.5
2020-11-29,176,1.32
2020-11-29,111,1.25
2020-11-29,152,0.67
2020-11-29,176,0.05
2020-11-29,111,1.4
2020-11-29,176,1.73
2020-11-29,111,1.52
2020-11-29,164,1.6
2020-11-29,176,0.75
2020-11-29,176,0.4
2020-11-29,111,1.95
2020-11-29,176,3.0
2020-11-29,164,0.87
2020-11-29,164,1.25
2020-11-29,111,1.2
2020-11-29,176,0.67
2020-11-29,164,8.18
2020-11-29,176,1.63
2020-11-29,172,10.1
2020-11-29,164,3.58
2020-11-29,111,1.02
2020-11-29,111,6.13
2020-11-29,176,0.37
2020-11-29,176,0.22
2020-11-29,176,11.47
2020-11-29,164,1.78
2020-11-29,164,2.43
2020-11-29,111,1.17
2020-11-29,164,0.42
2020-11-29,111,4.53
2020-11-29,176,7.83
2020-11-29,164,3.0
2020-11-29,111,2.27
2020-11-29,164,3.8
2020-11-29,172,4.78
2020-11-29,172,1.48
2020-11-29,172,4.75
2020-11-29,111,3.42
2020-11-29,176,3.15
2020-11-29,176,0.1
2020-11-29,176,0.38
2020-11-29,172,0.43
2020-11-29,176,0.37
2020-11-29,172,0.87
2020-11-29,164,3.8
2020-11-29,172,1.18
2020-11-29,172,0.9
2020-11-29,172,1.0
2020-11-29,152,5.6
2020-11-29,152,3.88
2020-11-29,111,0.1
2020-11-29,111,4.0
2020-11-29,164,1.05
2020-11-29,111,2.2
2020-11-29,111,1.07
2020-11-29,152,1.43
2020-11-29,152,6.4
2020-11-29,111,2.95
2020-11-29,152,6.73
2020-11-29,111,8.48
2020-11-29,136,2.18
2020-11-29,186,2.65
2020-11-29,186,1.97
2020-11-29,186,2.33
2020-11-29,152,3.28
2020-11-29,186,6.03
2020-11-29,152,2.0
2020-11-29,186,1.85
2020-11-29,186,3.65
2020-11-29,186,4.75
2020-11-29,121,3.58
2020-11-29,186,0.22
2020-11-29,186,1.93
2020-11-29,152,0.67
2020-11-29,152,0.8
2020-11-29,186,1.55
2020-11-29,186,3.07
2020-11-29,186,5.45
2020-11-29,186,1.25
2020-11-29,186,1.85
2020-11-29,186,3.25
2020-11-29,186,0.28
2020-11-29,186,0.2
2020-11-29,186,0.67
2020-11-29,186,2.62
2020-11-29,186,2.8
2020-11-29,186,1.77
2020-11-29,186,2.0
2020-11-29,186,0.52
2020-11-29,186,1.95
2020-11-29,186,1.03
2020-11-29,121,5.08
2020-11-29,121,1.32
2020-11-29,121,0.53
2020-11-29,121,0.48
2020-11-29,186,2.7
2020-11-29,186,1.6
2020-11-29,186,2.5
2020-11-29,186,1.27
2020-11-29,186,3.87
2020-11-29,186,2.3
2020-11-29,186,0.15
2020-11-29,186,1.47
2020-11-29,186,3.52
2020-11-29,186,0.92
2020-11-29,186,3.48
2020-11-29,186,0.17
2020-11-29,186,1.38
2020-11-29,186,2.42
2020-11-29,186,0.43
2020-11-29,186,1.85
2020-11-29,186,1.52
2020-11-29,186,4.13
2020-11-29,186,0.05
2020-11-29,186,1.38
2020-11-29,186,0.63
2020-11-29,186,1.68
2020-11-29,186,0.35
2020-11-29,186,1.07
2020-11-29,186,1.92
2020-11-29,186,1.27
2020-11-30,109,1.95
2020-11-30,141,1.85
2020-11-30,173,2.22
2020-11-30,109,0.78
2020-11-30,178,0.7
2020-11-30,109,1.7
2020-11-30,178,2.65
2020-11-30,173,2.32
2020-11-30,173,0.52
2020-11-30,141,2.35
2020-11-30,178,2.18
2020-11-30,173,2.28
2020-11-30,109,0.2
2020-11-30,109,2.33
2020-11-30,178,1.4
2020-11-30,109,0.75
2020-11-30,178,2.72
2020-11-30,109,1.13
2020-11-30,173,0.85
2020-11-30,135,1.48
2020-11-30,173,0.77
2020-11-30,178,2.28
2020-11-30,141,0.65
2020-11-30,141,14.25
2020-11-30,141,2.72
2020-11-30,173,0.38
2020-11-30,173,0.23
2020-11-30,135,2.0
2020-11-30,173,3.72
2020-11-30,178,0.63
2020-11-30,135,2.07
2020-11-30,178,0.33
2020-11-30,178,2.43
2020-11-30,173,1.37
2020-11-30,109,0.7
2020-11-30,109,0.27
2020-11-30,109,0.43
2020-11-30,141,4.6
2020-11-30,135,0.97
2020-11-30,109,0.13
2020-11-30,109,0.68
2020-11-30,178,2.93
2020-11-30,109,1.28
2020-11-30,109,5.37
2020-11-30,141,1.65
2020-11-30,141,0.98
2020-11-30,141,1.87
2020-11-30,141,0.03
2020-11-30,109,0.35
2020-11-30,109,2.25
2020-11-30,109,2.58
2020-11-30,109,1.32
2020-11-30,109,1.02
2020-11-30,109,1.15
2020-11-30,109,1.57
2020-11-30,109,0.2
2020-11-30,109,0.6
2020-11-30,141,2.03
2020-11-30,141,5.9
2020-11-30,141,0.97
2020-11-30,141,7.13
2020-11-30,178,1.75
2020-11-30,178,1.72
2020-11-30,178,2.98
2020-11-30,141,7.25
2020-11-30,178,1.43
2020-11-30,178,2.07
2020-11-30,178,1.72
2020-11-30,141,7.98
2020-11-30,178,2.28
2020-11-30,141,3.13
2020-11-30,141,10.75
2020-11-30,141,3.23
2020-11-30,141,3.98
2020-11-30,141,4.07
2020-11-30,141,11.43
2020-11-30,141,3.15
2020-11-30,141,1.43
2020-11-30,141,3.92
2020-11-30,141,2.18
2020-11-30,178,0.52
2020-11-30,178,1.22
2020-11-30,173,3.18
2020-11-30,141,3.77
2020-11-30,178,1.3
2020-11-30,178,2.22
2020-11-30,173,1.5
2020-11-30,173,0.9
2020-11-30,173,11.63
2020-11-30,173,2.65
2020-11-30,173,0.58
2020-11-30,173,0.67
2020-11-30,173,0.95
2020-11-30,173,2.15
2020-11-30,173,2.4
2020-11-30,173,1.43
2020-11-30,173,5.98
2020-11-30,173,1.57
2020-11-30,173,1.97
2020-11-30,173,0.37
2020-11-30,173,1.22
2020-11-30,173,2.3
2020-11-30,173,3.17
2020-11-30,173,1.83
2020-11-30,173,0.87
2020-11-30,173,3.98
2020-11-30,173,0.18
2020-11-30,173,1.63
2020-11-30,173,0.33
2020-11-30,173,0.5
2020-11-30,173,1.02
2020-11-30,173,0.38
2020-11-30,173,0.87
2020-11-30,173,0.27
2020-11-30,148,1.03
2020-11-30,173,0.57
2020-11-30,135,2.33
2020-11-30,135,1.83
2020-11-30,135,2.87
2020-11-30,135,0.75
2020-11-30,135,0.95
2020-11-30,135,1.07
2020-11-30,135,2.03
2020-11-30,135,1.23
2020-11-30,135,2.17
2020-11-30,165,0.22
2020-11-30,165,0.93
2020-11-30,165,0.15
2020-11-30,148,0.85
2020-11-30,148,3.38
2020-11-30,148,1.68
2020-11-30,148,0.17
2020-11-30,148,3.9
2020-11-30,148,2.42
2020-11-30,148,6.63
2020-11-30,148,8.2
2020-11-30,148,1.95
2020-11-30,148,2.08
2020-11-30,148,10.88
2020-11-30,165,7.47
2020-11-30,148,3.93
2020-11-30,148,2.55
2020-11-30,148,2.4
2020-11-30,148,0.02
2020-11-30,148,0.17
2020-11-30,148,0.2
2020-11-30,148,4.6
2020-11-30,148,2.3
2020-11-30,148,6.38
2020-11-30,165,0.55
2020-11-30,165,0.1
2020-11-30,165,0.27
2020-11-30,165,10.57
2020-12-01,178,0.18
2020-12-01,148,2.7
2020-12-01,178,0.5
2020-12-01,178,4.27
2020-12-01,135,4.0
2020-12-01,135,2.5
2020-12-01,178,1.18
2020-12-01,178,0.45
2020-12-01,178,2.2
2020-12-01,178,1.63
2020-12-01,178,2.38
2020-12-01,178,0.73
2020-12-01,178,0.35
2020-12-01,178,2.12
2020-12-01,178,2.22
2020-12-01,178,0.25
2020-12-01,135,5.38
2020-12-01,178,4.97
2020-12-01,178,1.47
2020-12-01,178,1.75
2020-12-01,178,4.08
2020-12-01,178,3.02
2020-12-01,178,5.5
2020-12-01,178,1.17
2020-12-01,178,0.9
2020-12-01,178,2.7
2020-12-01,135,7.2
2020-12-01,141,1.23
2020-12-01,141,0.85
2020-12-01,141,3.0
2020-12-01,141,0.57
2020-12-01,135,3.8
2020-12-01,173,1.45
2020-12-01,173,4.57
2020-12-01,173,4.72
2020-12-01,173,0.8
2020-12-01,156,2.42
2020-12-01,156,1.58
2020-12-01,156,0.37
2020-12-01,156,0.42
2020-12-01,156,0.35
2020-12-01,156,0.63
2020-12-01,178,1.75
2020-12-01,156,1.18
2020-12-01,156,0.23
2020-12-01,156,1.75
2020-12-01,156,0.12
2020-12-01,173,5.45
2020-12-01,156,1.48
2020-12-01,156,3.95
2020-12-01,156,2.08
2020-12-01,156,1.43
2020-12-01,156,4.18
2020-12-01,156,0.23
2020-12-01,156,1.07
2020-12-01,135,6.02
2020-12-01,156,1.57
2020-12-01,135,1.87
2020-12-01,135,5.18
2020-12-01,135,6.15
2020-12-01,135,5.83
2020-12-01,135,3.13
2020-12-01,156,1.85
2020-12-01,135,3.98
2020-12-01,178,0.8
2020-12-01,178,0.23
2020-12-01,178,2.68
2020-12-01,178,1.75
2020-12-01,178,1.4
2020-12-01,109,2.97
2020-12-01,109,0.08
2020-12-01,109,3.0
2020-12-01,109,3.28
2020-12-01,109,3.48
2020-12-01,109,0.55
2020-12-01,109,0.23
2020-12-01,109,0.52
2020-12-01,109,1.57
2020-12-01,109,1.97
2020-12-01,109,0.45
2020-12-01,109,0.77
2020-12-01,109,0.03
2020-12-01,148,3.08
2020-12-01,109,3.93
2020-12-01,148,1.23
2020-12-01,148,1.85
2020-12-01,109,1.48
2020-12-01,148,1.03
2020-12-01,109,1.6
2020-12-01,109,0.55
2020-12-01,109,0.83
2020-12-01,109,0.1
2020-12-01,109,0.13
2020-12-01,148,1.47
2020-12-01,109,0.72
2020-12-01,109,0.73
2020-12-01,109,0.9
2020-12-01,148,2.47
2020-12-01,148,0.95
2020-12-01,148,4.0
2020-12-01,109,0.02
2020-12-01,109,0.02
2020-12-01,148,6.93
2020-12-02,111,1.5
2020-12-02,152,1.58
2020-12-02,152,4.35
2020-12-02,176,0.13
2020-12-02,176,2.12
2020-12-02,176,1.23
2020-12-02,152,0.55
2020-12-02,176,7.7
2020-12-02,152,3.7
2020-12-02,152,4.9
2020-12-02,176,0.17
2020-12-02,152,0.02
2020-12-02,152,0.22
2020-12-02,152,5.08
2020-12-02,176,0.6
2020-12-02,176,0.98
2020-12-02,172,3.2
2020-12-02,172,0.47
2020-12-02,172,0.55
2020-12-02,172,2.25
2020-12-02,176,2.95
2020-12-02,152,0.5
2020-12-02,176,1.43
2020-12-02,172,0.77
2020-12-02,152,6.85
2020-12-02,176,0.88
2020-12-02,176,0.17
2020-12-02,121,1.08
2020-12-02,121,1.35
2020-12-02,111,0.95
2020-12-02,121,1.85
2020-12-02,111,1.03
2020-12-02,111,1.5
2020-12-02,111,6.43
2020-12-02,111,2.62
2020-12-02,121,1.43
2020-12-02,111,2.63
2020-12-02,121,1.57
2020-12-02,121,5.73
2020-12-02,121,2.57
2020-12-02,111,0.02
2020-12-02,111,10.4
2020-12-02,121,3.0
2020-12-02,121,2.4
2020-12-02,121,3.12
2020-12-02,172,1.92
2020-12-02,172,1.25
2020-12-02,172,1.62
2020-12-02,111,5.07
2020-12-02,111,2.52
2020-12-02,111,5.82
2020-12-02,111,1.23
2020-12-02,111,1.17
2020-12-02,111,1.98
2020-12-02,172,4.48
2020-12-02,172,0.85
2020-12-02,172,1.23
2020-12-02,172,1.48
2020-12-02,111,8.82
2020-12-02,172,3.5
2020-12-02,172,0.68
2020-12-02,172,1.37
2020-12-02,111,3.17
2020-12-02,164,2.53
2020-12-02,172,2.42
2020-12-02,111,0.8
2020-12-02,111,0.23
2020-12-02,164,1.92
2020-12-02,176,4.05
2020-12-02,164,1.45
2020-12-02,172,5.27
2020-12-02,172,7.8
2020-12-02,164,0.88
2020-12-02,164,1.53
2020-12-02,164,1.12
2020-12-02,164,5.02
2020-12-02,176,1.57
2020-12-02,176,2.1
2020-12-02,176,0.5
2020-12-02,164,1.0
2020-12-02,176,0.97
2020-12-02,164,1.38
2020-12-02,176,2.13
2020-12-02,164,1.13
2020-12-02,164,4.2
2020-12-02,176,0.83
2020-12-02,164,2.12
2020-12-02,164,0.02
2020-12-02,164,2.78
2020-12-02,176,3.62
2020-12-02,172,2.52
2020-12-02,176,0.27
2020-12-02,176,0.15
2020-12-02,164,2.72
2020-12-02,164,3.8
2020-12-02,164,3.68
2020-12-02,172,1.83
2020-12-02,172,1.48
2020-12-02,172,2.4
2020-12-02,164,1.83
2020-12-02,172,0.03
2020-12-02,172,2.3
2020-12-02,164,2.57
2020-12-02,172,1.35
2020-12-02,172,2.0
2020-12-02,164,9.92
2020-12-02,164,8.4
2020-12-02,172,2.13
2020-12-02,164,5.55
2020-12-02,172,1.73
2020-12-02,164,3.22
2020-12-02,164,3.25
2020-12-02,172,1.27
2020-12-02,172,5.17
2020-12-02,121,2.13
2020-12-02,186,1.33
2020-12-02,121,4.25
2020-12-02,172,7.33
2020-12-02,121,0.47
2020-12-02,172,1.7
2020-12-02,121,2.85
2020-12-02,121,0.02
2020-12-02,121,0.77
2020-12-02,172,7.53
2020-12-02,172,4.2
2020-12-02,121,0.3
2020-12-02,121,1.17
2020-12-02,121,2.15
2020-12-02,121,3.43
2020-12-02,136,5.38
2020-12-02,172,6.45
2020-12-02,121,0.02
2020-12-02,121,1.23
2020-12-02,172,6.07
2020-12-02,121,0.55
2020-12-02,121,0.88
2020-12-02,121,2.22
2020-12-02,121,0.95
2020-12-02,121,1.0
2020-12-02,121,1.57
2020-12-02,136,0.57
2020-12-02,136,1.07
2020-12-02,136,1.57
2020-12-02,136,6.3
2020-12-02,136,1.18
2020-12-02,136,0.85
2020-12-02,136,0.32
2020-12-02,186,3.07
2020-12-02,136,0.4
2020-12-02,186,1.3
2020-12-02,186,1.28
2020-12-02,186,1.68
2020-12-02,186,5.9
2020-12-02,186,1.78
2020-12-02,186,2.67
2020-12-02,186,2.27
2020-12-02,186,3.87
2020-12-02,186,4.58
2020-12-02,186,1.43
2020-12-02,186,1.6
2020-12-02,186,2.35
2020-12-02,186,2.9
2020-12-02,186,1.27
2020-12-02,186,4.45
2020-12-02,186,3.15
2020-12-02,186,0.8
2020-12-02,186,1.65
2020-12-02,186,0.43
2020-12-02,186,1.65
2020-12-02,186,0.77
2020-12-02,186,3.17
2020-12-02,186,4.38
2020-12-02,186,1.02
2020-12-02,186,4.15
2020-12-02,186,1.6
2020-12-02,186,6.23
2020-12-02,186,3.53
2020-12-02,186,8.68
2020-12-02,186,2.92
2020-12-02,186,0.83
2020-12-02,186,3.78
2020-12-02,186,0.75
2020-12-02,186,9.1
2020-12-02,186,4.85
2020-12-02,186,1.87
2020-12-02,186,0.17
2020-12-02,186,1.53
2020-12-02,186,0.53
2020-12-02,186,2.48
2020-12-02,186,3.18
2020-12-02,186,5.12
2020-12-02,186,2.57
2020-12-02,186,1.82
2020-12-02,186,0.18
2020-12-02,186,4.13
2020-12-02,186,0.83
2020-12-02,186,0.28
2020-12-02,186,0.52
2020-12-02,186,1.82
2020-12-02,186,0.88
2020-12-02,186,0.87
2020-12-02,186,1.65
2020-12-02,186,1.15
2020-12-02,186,2.08
2020-12-02,186,0.2
2020-12-02,186,1.98
2020-12-02,186,2.13
2020-12-02,186,7.07
2020-12-02,186,1.93
2020-12-02,186,1.23
2020-12-02,186,8.27
2020-12-02,186,3.12
2020-12-02,186,2.12
2020-12-02,186,1.13
2020-12-02,186,1.78
2020-12-02,186,1.85
2020-12-02,186,2.9
2020-12-02,186,1.75
2020-12-02,186,3.12
2020-12-02,186,3.9
2020-12-02,186,2.38
2020-12-02,186,3.03
2020-12-02,186,3.93
2020-12-02,186,1.6
2020-12-02,186,3.33
2020-12-02,186,1.67
2020-12-02,186,2.07
2020-12-02,186,0.23
2020-12-02,186,2.58
2020-12-02,186,1.5
2020-12-02,186,2.55
2020-12-02,186,0.53
2020-12-02,186,2.33
2020-12-02,186,4.75
2020-12-02,186,0.78
2020-12-02,186,1.27
2020-12-02,186,5.18
2020-12-02,186,1.68
2020-12-02,186,0.02
2020-12-02,186,1.07
2020-12-02,186,1.53
2020-12-02,186,2.43
2020-12-02,186,0.37
2020-12-02,186,1.8
2020-12-02,186,1.23
2020-12-02,186,0.05
2020-12-02,186,3.35
2020-12-02,186,4.63
2020-12-02,186,1.23
2020-12-02,186,5.9
2020-12-02,186,2.98
2020-12-02,186,2.28
2020-12-02,186,0.83
2020-12-02,186,5.22
2020-12-02,186,0.95
2020-12-02,186,6.3
2020-12-02,186,1.05
2020-12-02,186,0.18
2020-12-02,186,7.42
2020-12-02,186,0.57
2020-12-02,186,0.4
2020-12-02,186,0.82
2020-12-02,186,0.37
2020-12-02,186,0.85
2020-12-02,186,0.63
2020-12-02,186,3.02
2020-12-02,186,0.75
2020-12-02,186,0.97
2020-12-02,186,3.7
2020-12-02,186,2.95
2020-12-02,186,1.1
2020-12-02,186,2.37
2020-12-02,186,2.38
2020-12-02,186,0.82
2020-12-02,186,4.03
2020-12-02,186,2.42
2020-12-02,186,0.02
2020-12-02,186,0.02
2020-12-02,186,0.62
2020-12-02,186,1.62
2020-12-03,121,3.87
2020-12-03,117,0.5
2020-12-03,121,4.97
2020-12-03,176,0.63
2020-12-03,176,0.43
2020-12-03,121,1.05
2020-12-03,172,2.07
2020-12-03,121,0.83
2020-12-03,121,1.68
2020-12-03,117,4.48
2020-12-03,172,1.43
2020-12-03,172,0.75
2020-12-03,117,0.37
2020-12-03,111,1.6
2020-12-03,111,3.67
2020-12-03,176,0.7
2020-12-03,111,0.88
2020-12-03,111,2.7
2020-12-03,136,5.17
2020-12-03,176,0.32
2020-12-03,176,1.5
2020-12-03,136,4.8
2020-12-03,121,1.1
2020-12-03,111,1.8
2020-12-03,172,0.48
2020-12-03,176,0.62
2020-12-03,176,1.63
2020-12-03,111,1.23
2020-12-03,176,0.9
2020-12-03,111,1.32
2020-12-03,176,1.13
2020-12-03,176,1.03
2020-12-03,172,0.13
2020-12-03,136,4.07
2020-12-03,172,3.12
2020-12-03,121,1.3
2020-12-03,172,0.57
2020-12-03,121,0.82
2020-12-03,121,3.08
2020-12-03,172,2.57
2020-12-03,121,0.72
2020-12-03,121,0.68
2020-12-03,121,1.58
2020-12-03,172,2.13
2020-12-03,172,0.68
2020-12-03,121,1.98
2020-12-03,172,1.78
2020-12-03,121,0.67
2020-12-03,121,4.2
2020-12-03,121,0.73
2020-12-03,172,2.48
2020-12-03,172,2.77
2020-12-03,172,0.18
2020-12-03,121,2.27
2020-12-03,172,2.05
2020-12-03,172,4.33
2020-12-03,121,2.87
2020-12-03,172,1.97
2020-12-03,172,2.98
2020-12-03,121,1.52
2020-12-03,172,0.12
2020-12-03,172,1.57
2020-12-03,121,2.68
2020-12-03,121,1.68
2020-12-03,121,0.6
2020-12-03,121,0.88
2020-12-03,121,2.12
2020-12-03,172,1.07
2020-12-03,172,2.6
2020-12-03,172,0.32
2020-12-03,172,1.02
2020-12-03,121,1.67
2020-12-03,121,1.15
2020-12-03,172,0.7
2020-12-03,172,0.47
2020-12-03,121,2.12
2020-12-03,172,1.2
2020-12-03,121,2.52
2020-12-03,121,0.78
2020-12-03,121,2.78
2020-12-03,172,1.77
2020-12-03,172,1.58
2020-12-03,172,3.12
2020-12-03,121,0.72
2020-12-03,172,3.82
2020-12-03,111,8.35
2020-12-03,176,1.47
2020-12-03,121,0.73
2020-12-03,121,0.93
2020-12-03,121,0.55
2020-12-03,121,3.82
2020-12-03,111,1.4
2020-12-03,172,7.97
2020-12-03,121,0.17
2020-12-03,121,0.77
2020-12-03,121,0.75
2020-12-03,121,5.3
2020-12-03,121,1.65
2020-12-03,111,3.7
2020-12-03,121,2.2
2020-12-03,172,1.17
2020-12-03,172,1.25
2020-12-03,121,3.57
2020-12-03,111,3.27
2020-12-03,172,1.22
2020-12-03,172,1.07
2020-12-03,172,3.08
2020-12-03,121,6.17
2020-12-03,176,3.47
2020-12-03,172,0.02
2020-12-03,172,0.33
2020-12-03,172,0.8
2020-12-03,172,0.55
2020-12-03,172,0.7
2020-12-03,121,0.48
2020-12-03,172,1.67
2020-12-03,121,1.87
2020-12-03,172,2.95
2020-12-03,176,1.78
2020-12-03,121,0.82
2020-12-03,121,0.25
2020-12-03,121,1.45
2020-12-03,111,2.3
2020-12-03,176,1.57
2020-12-03,121,4.85
2020-12-03,172,1.52
2020-12-03,172,2.17
2020-12-03,121,0.43
2020-12-03,117,5.52
2020-12-03,121,0.7
2020-12-03,176,3.2
2020-12-03,172,0.8
2020-12-03,172,0.42
2020-12-03,172,0.67
2020-12-03,111,4.38
2020-12-03,172,4.72
2020-12-03,121,1.27
2020-12-03,172,1.47
2020-12-03,172,2.8
2020-12-03,176,1.73
2020-12-03,172,0.2
2020-12-03,117,3.35
2020-12-03,121,4.93
2020-12-03,117,5.35
2020-12-03,172,2.12
2020-12-03,172,3.82
2020-12-03,111,1.87
2020-12-03,176,2.12
2020-12-03,121,1.75
2020-12-03,172,1.88
2020-12-03,121,2.18
2020-12-03,121,1.28
2020-12-03,172,2.3
2020-12-03,176,3.32
2020-12-03,172,0.02
2020-12-03,172,0.02
2020-12-03,172,1.13
2020-12-03,121,0.85
2020-12-03,121,0.57
2020-12-03,117,7.25
2020-12-03,121,2.57
2020-12-03,176,0.25
2020-12-03,176,0.83
2020-12-03,176,0.28
2020-12-03,121,0.5
2020-12-03,121,3.35
2020-12-03,121,5.22
2020-12-03,121,0.6
2020-12-03,121,1.63
2020-12-03,117,2.68
2020-12-03,117,1.38
2020-12-03,121,0.4
2020-12-03,121,0.57
2020-12-03,117,5.02
2020-12-03,121,2.85
2020-12-03,121,0.42
2020-12-03,117,5.03
2020-12-03,121,2.1
2020-12-03,117,3.92
2020-12-03,117,2.08
2020-12-03,117,9.72
2020-12-03,117,8.72
2020-12-03,117,2.48
2020-12-03,117,4.98
2020-12-03,117,5.43
2020-12-03,117,1.02
2020-12-03,117,6.4
2020-12-03,117,4.25
2020-12-03,117,2.08
2020-12-03,117,1.52
2020-12-03,117,3.03
2020-12-03,117,4.53
2020-12-03,117,2.92
2020-12-03,117,4.22
2020-12-03,117,2.1
2020-12-03,117,3.98
2020-12-03,117,0.58
2020-12-03,117,1.02
2020-12-03,117,3.8
2020-12-03,117,2.42
2020-12-03,117,2.0
2020-12-03,117,3.83
2020-12-03,117,1.45
2020-12-03,117,4.23
2020-12-03,117,0.45
2020-12-03,117,2.35
2020-12-03,117,2.07
2020-12-03,117,2.63
2020-12-03,117,1.62
2020-12-03,117,2.8
2020-12-03,117,5.73
2020-12-03,117,1.93
2020-12-03,117,1.18
2020-12-03,117,0.33
2020-12-03,117,1.1
2020-12-03,117,0.58
